company,field,expected_values,field_value_score,field_value_present,arm,model_name,question_number
Yachiyo Manufacturing of America LLC,EV Supply Chain Role,EV electrical distribution and interior systems,0.2,False,direct_context,kb_web,23
Yamaha Motor Manufacturing Corp.,EV Supply Chain Role,Advanced electrical architecture for EVs,0.2,False,direct_context,kb_web,23
Yazaki North America,EV Supply Chain Role,"Power electronics, sensors, and EV systems",0.2,False,direct_context,kb_web,23
ZF Gainesville LLC,EV Supply Chain Role,"EV body, powertrain, and thermal components; EV thermal management and power electronics; EV thermal systems and electronics",0.25,False,direct_context,kb_web,23
F&P Georgia Manufacturing,EV Supply Chain Role,Battery Pack,0.0,False,direct_context,kb_web,24
F&P Georgia Manufacturing,Primary OEMs,Hyundai Kia,0.0,False,direct_context,kb_web,24
Hitachi Astemo Americas Inc.,EV Supply Chain Role,Battery Cell,0.0,False,direct_context,kb_web,24
Hitachi Astemo Americas Inc.,Primary OEMs,Hyundai Kia,0.0,False,direct_context,kb_web,24
Hollingsworth & Vose Co.,EV Supply Chain Role,Battery Pack,0.0,False,direct_context,kb_web,24
Hollingsworth & Vose Co.,Primary OEMs,Hyundai Kia,0.0,False,direct_context,kb_web,24
Honda Development & Manufacturing,EV Supply Chain Role,Battery Cell,0.0,False,direct_context,kb_web,24
Honda Development & Manufacturing,Primary OEMs,Hyundai Kia,0.0,False,direct_context,kb_web,24
Hyundai Motor Group,EV Supply Chain Role,Battery Pack,0.0,False,direct_context,kb_web,24
Hyundai Motor Group,Primary OEMs,Hyundai Kia,0.0,False,direct_context,kb_web,24
IMMI,EV Supply Chain Role,Battery Pack,0.0,False,direct_context,kb_web,24
IMMI,Primary OEMs,Hyundai Kia,0.0,False,direct_context,kb_web,24
Enchem America Inc.,Primary OEMs,Hyundai Kia Rivian,0.333,False,direct_context,kb_web,25
Enchem America Inc.,Employment,155,0.0,False,direct_context,kb_web,25
Enchem America Inc.,EV Supply Chain Role,General Automotive,0.0,False,direct_context,kb_web,25
F&P Georgia Manufacturing,Primary OEMs,Hyundai Kia,0.5,False,direct_context,kb_web,25
F&P Georgia Manufacturing,Employment,104,0.0,False,direct_context,kb_web,25
F&P Georgia Manufacturing,EV Supply Chain Role,Battery Pack,0.0,False,direct_context,kb_web,25
Hyundai Motor Group,Primary OEMs,Hyundai Kia,0.5,False,direct_context,kb_web,25
Hyundai Motor Group,Employment,164,0.0,False,direct_context,kb_web,25
Hyundai Motor Group,EV Supply Chain Role,Battery Pack,0.0,False,direct_context,kb_web,25
Hyundai Transys Georgia Powertrain,Primary OEMs,Hyundai Kia Rivian,0.333,False,direct_context,kb_web,25
Hyundai Transys Georgia Powertrain,Employment,130,0.0,False,direct_context,kb_web,25
Hyundai Transys Georgia Powertrain,EV Supply Chain Role,Thermal Management,0.0,False,direct_context,kb_web,25
IMMI,Primary OEMs,Hyundai Kia,0.5,False,direct_context,kb_web,25
IMMI,Employment,100,0.0,False,direct_context,kb_web,25
IMMI,EV Supply Chain Role,Battery Pack,0.0,False,direct_context,kb_web,25
Racemark International LLC,Primary OEMs,Hyundai Kia Rivian,0.333,False,direct_context,kb_web,25
Racemark International LLC,Employment,120,0.0,False,direct_context,kb_web,25
Racemark International LLC,EV Supply Chain Role,General Automotive,0.0,False,direct_context,kb_web,25
Duckyang,Category,Tier 2/3,1.0,True,direct_context,kb_web,26
Duckyang,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,26
Duckyang,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,26
Enchem America Inc.,Category,Tier 2/3,1.0,True,direct_context,kb_web,26
Enchem America Inc.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,26
Enchem America Inc.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,26
Fouts Brothers Fire Equipment,Category,Tier 1/2,0.0,False,direct_context,kb_web,27
Fouts Brothers Fire Equipment,Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
Fouts Brothers Fire Equipment,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
Hitachi Astemo,Category,Tier 1/2,0.0,False,direct_context,kb_web,27
Hitachi Astemo,Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
Hitachi Astemo,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
Hwashin,Category,Tier 1/2,0.0,False,direct_context,kb_web,27
Hwashin,Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
Hwashin,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
Hyundai & LG Energy Solution (LGES),Category,Tier 1/2,0.0,False,direct_context,kb_web,27
Hyundai & LG Energy Solution (LGES),Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
Hyundai & LG Energy Solution (LGES),EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
Hyundai Industrial Co.,Category,Tier 1/2,0.0,False,direct_context,kb_web,27
Hyundai Industrial Co.,Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
Hyundai Industrial Co.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
Hyundai MOBIS (Georgia),Category,Tier 1/2,0.0,False,direct_context,kb_web,27
Hyundai MOBIS (Georgia),Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
Hyundai MOBIS (Georgia),EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
Hyundai Transys Georgia Seating Systems,Category,Tier 1/2,0.0,False,direct_context,kb_web,27
Hyundai Transys Georgia Seating Systems,Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
Hyundai Transys Georgia Seating Systems,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
IMS Gear Georgia Inc.,Category,Tier 1/2,0.0,False,direct_context,kb_web,27
IMS Gear Georgia Inc.,Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
IMS Gear Georgia Inc.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
Inalfa Roof Systems Inc.,Category,Tier 1/2,0.0,False,direct_context,kb_web,27
Inalfa Roof Systems Inc.,Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
Inalfa Roof Systems Inc.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
JAC Products Inc.,Category,Tier 1/2,0.0,False,direct_context,kb_web,27
JAC Products Inc.,Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
JAC Products Inc.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
Jefferson Southern Corp.,Category,Tier 1/2,0.0,False,direct_context,kb_web,27
Jefferson Southern Corp.,Primary OEMs,Multiple OEMs,0.0,False,direct_context,kb_web,27
Jefferson Southern Corp.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,27
Freudenberg-NOK,EV Supply Chain Role,General Automotive; Thermal Management,1.0,True,direct_context,kb_web,28
Freudenberg-NOK,Product / Service,"Brake components; Stamped blanks Flexible metal hoses for exhaust systems, thermal compensators, among other automotive",0.077,False,direct_context,kb_web,28
Freudenberg-NOK,Employment,175; 160,0.0,False,direct_context,kb_web,28
Hyundai Transys Georgia Powertrain,EV Supply Chain Role,Thermal Management,1.0,True,direct_context,kb_web,28
Hyundai Transys Georgia Powertrain,Product / Service,"Electrical heaters, control units, and actuators",0.0,False,direct_context,kb_web,28
Hyundai Transys Georgia Powertrain,Employment,130,0.0,False,direct_context,kb_web,28
Peerless-Winsmith Inc.,EV Supply Chain Role,Thermal Management,1.0,True,direct_context,kb_web,28
Peerless-Winsmith Inc.,Product / Service,Thermal solutions,0.5,False,direct_context,kb_web,28
Peerless-Winsmith Inc.,Employment,160,0.0,False,direct_context,kb_web,28
TI Fluid Systems,Category,OEM; OEM (Footprint),0.0,False,direct_context,kb_web,29
TI Fluid Systems,EV / Battery Relevant,Yes; Yes,0.0,False,direct_context,kb_web,29
TN Americas Holding Inc.,Category,OEM (Footprint),0.0,False,direct_context,kb_web,29
TN Americas Holding Inc.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Tie Down Engineering,Category,OEM (Footprint),0.0,False,direct_context,kb_web,29
Tie Down Engineering,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Toyota Industries Group (TACG-TICA),Category,OEM (Footprint),0.0,False,direct_context,kb_web,29
Toyota Industries Group (TACG-TICA),EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Trenton Pressing,Category,OEM (Footprint),0.0,False,direct_context,kb_web,29
Trenton Pressing,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Trenton Pressing Inc.,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Trenton Pressing Inc.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Valeo,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Valeo,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Vanguard National Trailer Corp.,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Vanguard National Trailer Corp.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Vernay,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Vernay,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Vista Metals Corp.,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Vista Metals Corp.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Voestalpine Automotive Body Parts Inc.,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Voestalpine Automotive Body Parts Inc.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Volvo Cars USA,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Volvo Cars USA,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Volvo Group North America,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Volvo Group North America,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
WIKA USA,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
WIKA USA,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Wabash National Corp.,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Wabash National Corp.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Wheelabrator Group Inc.,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Wheelabrator Group Inc.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Woodbridge Foam Corp.,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Woodbridge Foam Corp.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Woory Industrial Co.,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Woory Industrial Co.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
YKK USA Inc.,Category,OEM Footprint,0.0,False,direct_context,kb_web,29
YKK USA Inc.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Yachiyo Manufacturing of America LLC,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Yachiyo Manufacturing of America LLC,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Yamaha Motor Manufacturing Corp.,Category,OEM Supply Chain,0.0,False,direct_context,kb_web,29
Yamaha Motor Manufacturing Corp.,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
Yazaki North America,Category,OEM Footprint,0.0,False,direct_context,kb_web,29
Yazaki North America,EV / Battery Relevant,Yes,0.0,False,direct_context,kb_web,29
ZF Gainesville LLC,Category,OEM Supply Chain; OEM Supply Chain; OEM Footprint,0.0,False,direct_context,kb_web,29
ZF Gainesville LLC,EV / Battery Relevant,Yes; Yes; Yes,0.0,False,direct_context,kb_web,29
ACM Georgia LLC,Employment,400,0.0,False,direct_context,kb_web,30
Arising Industries Inc.,Employment,582; 70,0.0,False,direct_context,kb_web,30
Dinex Emissions Inc.,Employment,500,0.0,False,direct_context,kb_web,30
Fouts Brothers Fire Equipment,Employment,630,0.0,False,direct_context,kb_web,30
JTEKT North America Corp.,Employment,860,0.0,False,direct_context,kb_web,30
Kautex Inc.,Employment,800,0.0,False,direct_context,kb_web,30
Lark United Manufacturing Inc.,Employment,700,0.0,False,direct_context,kb_web,30
Lund International Inc.,Employment,500,0.0,False,direct_context,kb_web,30
Mack Trucks,Employment,500,0.0,False,direct_context,kb_web,30
Mando America Corp.,Employment,460,0.0,False,direct_context,kb_web,30
Bridgestone Bandag,Category,Tier 2/3,1.0,True,direct_context,kb_web,31
Bridgestone Bandag,Product / Service,Composite materials and specialty polymers for automotive components,0.375,False,direct_context,kb_web,31
Bridgestone Bandag,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,31
Bridgestone Bandag,EV Supply Chain Role,Materials,0.0,False,direct_context,kb_web,31
Dinex Emissions Inc.,Category,Tier 2/3,1.0,True,direct_context,kb_web,31
Dinex Emissions Inc.,Product / Service,Aluminum sheet for automotive bodies,0.8,True,direct_context,kb_web,31
Dinex Emissions Inc.,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,31
Dinex Emissions Inc.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,31
Down 2 Earth Trailers,Category,Tier 2/3,1.0,True,direct_context,kb_web,31
Down 2 Earth Trailers,Product / Service,Standard and custom aluminum-lithium products for automotive customers,0.556,False,direct_context,kb_web,31
Down 2 Earth Trailers,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,31
Down 2 Earth Trailers,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,31
Eaton Corp.,Category,Tier 2/3,1.0,True,direct_context,kb_web,31
Eaton Corp.,Product / Service,Aluminum products for various markets including automotive market,0.5,False,direct_context,kb_web,31
Eaton Corp.,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,31
Eaton Corp.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,31
Ecoplastic America Corporation,Category,Tier 2/3,1.0,True,direct_context,kb_web,31
Ecoplastic America Corporation,Product / Service,Aluminum sheet for automotive bodies,0.8,True,direct_context,kb_web,31
Ecoplastic America Corporation,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,31
Ecoplastic America Corporation,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,31
Erdrich USA Inc.,Category,Tier 2/3,1.0,True,direct_context,kb_web,31
Erdrich USA Inc.,Product / Service,Aluminum sheet for automotive bodies,0.8,True,direct_context,kb_web,31
Erdrich USA Inc.,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,31
Erdrich USA Inc.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,31
Global Powertrain Systems LLC,Category,Tier 2/3,1.0,True,direct_context,kb_web,31
Global Powertrain Systems LLC,Product / Service,"Motor vehicle brake systems and parts Fabricates metal products, including coated coils, metal wall and roof systems and aluminum recreational vehicle doors",0.273,False,direct_context,kb_web,31
Global Powertrain Systems LLC,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,31
Global Powertrain Systems LLC,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,31
GSC Steel Stamping LLC,Product / Service,"Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.*",0.071,False,direct_context,kb_web,32
TCI Powder Coatings,Employment,3000,0.0,False,direct_context,kb_web,33
TCI Powder Coatings,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,33
Teklas USA,Employment,1800,0.0,False,direct_context,kb_web,33
Teklas USA,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,33
Textron Specialized Vehicles,Employment,1100,0.0,False,direct_context,kb_web,33
Textron Specialized Vehicles,EV / Battery Relevant,Indirect,1.0,True,direct_context,kb_web,33
Freudenberg-NOK,Employment,175; 160,0.0,False,direct_context,kb_web,34
Novelis Inc.,Employment,260; 205; 200,0.0,False,direct_context,kb_web,34
Peerless-Winsmith Inc.,Employment,160,0.0,False,direct_context,kb_web,34
ZF Gainesville LLC,Employment,170000; 17500; 106100,0.0,False,direct_context,kb_web,34
Freudenberg-NOK,EV Supply Chain Role,General Automotive; Thermal Management,1.0,True,direct_context,kb_web,35
Freudenberg-NOK,Product / Service,"Brake components; Stamped blanks Flexible metal hoses for exhaust systems, thermal compensators, among other automotive",0.154,False,direct_context,kb_web,35
Freudenberg-NOK,Primary Facility Type,Manufacturing Plant; Manufacturing Plant,1.0,True,direct_context,kb_web,35
Hyundai Transys Georgia Powertrain,EV Supply Chain Role,Thermal Management,1.0,True,direct_context,kb_web,35
Hyundai Transys Georgia Powertrain,Product / Service,"Electrical heaters, control units, and actuators",0.0,False,direct_context,kb_web,35
Hyundai Transys Georgia Powertrain,Primary Facility Type,Manufacturing Plant,1.0,True,direct_context,kb_web,35
Novelis Inc.,EV Supply Chain Role,General Automotive; General Automotive; Thermal Management,1.0,True,direct_context,kb_web,35
Novelis Inc.,Product / Service,"Motor vehicle transmissions; Seat, interior, and precision metal stamping; Acoustic and thermally effective automotive components",0.0,False,direct_context,kb_web,35
Novelis Inc.,Primary Facility Type,Manufacturing Plant; Manufacturing Plant; Manufacturing Plant,1.0,True,direct_context,kb_web,35
Peerless-Winsmith Inc.,EV Supply Chain Role,Thermal Management,1.0,True,direct_context,kb_web,35
Peerless-Winsmith Inc.,Product / Service,Thermal solutions,0.5,False,direct_context,kb_web,35
Peerless-Winsmith Inc.,Primary Facility Type,Manufacturing Plant,1.0,True,direct_context,kb_web,35
ZF Gainesville LLC,EV Supply Chain Role,"EV body, powertrain, and thermal components; EV thermal management and power electronics; EV thermal systems and electronics",0.4,False,direct_context,kb_web,35
ZF Gainesville LLC,Product / Service,"Contract manufacturing & automotive systems (body, chassis, powertrain, e-drive); Automotive supplier footprint (electrification, thermal, powertrain, ADAS components); Automotive supplier (thermal systems, electrification, ADAS, lighting)",0.143,False,direct_context,kb_web,35
ZF Gainesville LLC,Primary Facility Type,Manufacturing; Manufacturing; Engineering / Operations,1.0,True,direct_context,kb_web,35
Fouts Brothers Fire Equipment,Category,Tier 1/2,0.0,False,direct_context,kb_web,36
Hitachi Astemo,Category,Tier 1/2,0.0,False,direct_context,kb_web,36
Hwashin,Category,Tier 1/2,0.0,False,direct_context,kb_web,36
Hyundai & LG Energy Solution (LGES),Category,Tier 1/2,0.0,False,direct_context,kb_web,36
Hyundai Industrial Co.,Category,Tier 1/2,0.0,False,direct_context,kb_web,36
Hyundai MOBIS (Georgia),Category,Tier 1/2,0.0,False,direct_context,kb_web,36
Hyundai Transys Georgia Seating Systems,Category,Tier 1/2,0.0,False,direct_context,kb_web,36
IMS Gear Georgia Inc.,Category,Tier 1/2,0.0,False,direct_context,kb_web,36
Inalfa Roof Systems Inc.,Category,Tier 1/2,0.0,False,direct_context,kb_web,36
JAC Products Inc.,Category,Tier 1/2,0.0,False,direct_context,kb_web,36
Jefferson Southern Corp.,Category,Tier 1/2,0.0,False,direct_context,kb_web,36
Freudenberg-NOK,Employment,175; 160,0.0,False,direct_context,kb_web,37
Freudenberg-NOK,EV Supply Chain Role,General Automotive; Thermal Management,1.0,True,direct_context,kb_web,37
Hyundai Transys Georgia Powertrain,Employment,130,0.0,False,direct_context,kb_web,37
Hyundai Transys Georgia Powertrain,EV Supply Chain Role,Thermal Management,1.0,True,direct_context,kb_web,37
Novelis Inc.,Employment,260; 205; 200,0.0,False,direct_context,kb_web,37
Novelis Inc.,EV Supply Chain Role,General Automotive; General Automotive; Thermal Management,1.0,True,direct_context,kb_web,37
Peerless-Winsmith Inc.,Employment,160,0.0,False,direct_context,kb_web,37
Peerless-Winsmith Inc.,EV Supply Chain Role,Thermal Management,1.0,True,direct_context,kb_web,37
ZF Gainesville LLC,Employment,170000; 17500; 106100,0.0,False,direct_context,kb_web,37
ZF Gainesville LLC,EV Supply Chain Role,"EV body, powertrain, and thermal components; EV thermal management and power electronics; EV thermal systems and electronics",0.4,False,direct_context,kb_web,37
Racemark International LLC,EV Supply Chain Role,General Automotive,0.0,False,direct_context,kb_web,39
Racemark International LLC,Primary Facility Type,R&D,0.0,False,direct_context,kb_web,39
Duckyang,Primary OEMs,Hyundai Kia Rivian,0.0,False,direct_context,kb_web,40
Duckyang,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,40
Enchem America Inc.,Primary OEMs,Hyundai Kia Rivian,0.0,False,direct_context,kb_web,40
Enchem America Inc.,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,40
GSC Steel Stamping LLC,Primary OEMs,Hyundai Kia Rivian,0.0,False,direct_context,kb_web,40
GSC Steel Stamping LLC,EV Supply Chain Role,Power Electronics,0.0,False,direct_context,kb_web,40
Hyundai Transys Georgia Powertrain,Primary OEMs,Hyundai Kia Rivian,0.0,False,direct_context,kb_web,40
Hyundai Transys Georgia Powertrain,EV Supply Chain Role,Thermal Management,0.0,False,direct_context,kb_web,40
Racemark International LLC,Primary OEMs,Hyundai Kia Rivian,0.0,False,direct_context,kb_web,40
Racemark International LLC,EV Supply Chain Role,General Automotive,0.5,False,direct_context,kb_web,40
Archer Aviation Inc.,Location,"Covington, Morgan County",0.0,False,direct_context,kb_web,41
Arising Industries Inc.,Location,"Norcross, Gwinnett County; Norcross, Gwinnett County",0.0,False,direct_context,kb_web,41
Racemark International LLC,Primary Facility Type,R&D,1.0,True,direct_context,kb_web,42
Racemark International LLC,Location,"Gray, Jones County",0.0,False,direct_context,kb_web,42
